Round,Allotted Institute,Course,Allotted Quota,Allotted Category,Opening_Rank,Closing_Rank,Allotted_Count
Mop Up,"Chettinad Hos. and Res. Inst.,
Kancheepuram",MBBS,Deemed/Paid Seats Quota,Open,124913,910848,43
Mop Up,"Chhindwara Institute of Medical
Sciences",MBBS,All India,EWS,18650,18650,1
Mop Up,"Chhindwara Institute of Medical
Sciences",MBBS,All India,OBC,17806,17806,1
Mop Up,"Chhindwara Institute of Medical
Sciences",MBBS,All India,Open,17009,17059,2
Mop Up,"Chhindwara Institute of Medical
Sciences",MBBS,All India,SC,82818,90901,2
Mop Up,"College of Nursing Ahilya Bai
College of Nursing, Maulana
Azad Medical College",B.Sc. Nursing,B.Sc Nursing All India,OBC,57252,57252,1
Mop Up,"College of Nursing Ahilya Bai
College of Nursing, Maulana
Azad Medical College",B.Sc. Nursing,B.Sc Nursing All India,Open,48754,51529,2
Mop Up,"College of Nursing Ahilya Bai
College of Nursing, Maulana
Azad Medical College",B.Sc. Nursing,B.Sc Nursing All India,SC,172270,172270,1
Mop Up,"College of Nursing Ahilya Bai
College of Nursing, Maulana
Azad Medical College",B.Sc. Nursing,B.Sc Nursing Delhi NCR,EWS,124174,124174,1
Mop Up,"College of Nursing Ahilya Bai
College of Nursing, Maulana
Azad Medical College",B.Sc. Nursing,B.Sc Nursing Delhi NCR,OBC,181593,216007,3
Mop Up,"College of Nursing Ahilya Bai
College of Nursing, Maulana
Azad Medical College",B.Sc. Nursing,B.Sc Nursing Delhi NCR,Open,32235,116095,4
Mop Up,"College of Nursing Ahilya Bai
College of Nursing, Maulana
Azad Medical College",B.Sc. Nursing,B.Sc Nursing Delhi NCR,SC,218922,225582,2
Mop Up,"College of Nursing BHU,
VARANASI",B.Sc. Nursing,B.Sc Nursing All India,EWS,81679,91667,4
Mop Up,"College of Nursing BHU,
VARANASI",B.Sc. Nursing,B.Sc Nursing All India,OBC,79088,87490,9
